"Zplots Generated Data"
"Freq(MHz)","Rs","Xs"
106.899125,25.006041,-62.174120
107.674318,25.905478,-61.610083
108.449511,26.652154,-61.465728
109.224704,27.036002,-61.093783
109.999897,27.114037,-60.359502
110.775090,27.079302,-59.291063
111.550283,27.213760,-57.826433
112.325476,27.573281,-55.990013
113.100669,28.285044,-53.836886
113.875862,29.350023,-51.655001
114.651055,31.113856,-49.427612
115.426248,33.524339,-47.345017
116.201441,36.553899,-45.967648
116.976634,39.942855,-45.870887
117.751827,43.281404,-46.858476
118.527020,46.033323,-48.390764
119.302213,48.006009,-50.588576
120.077406,49.130731,-52.502824
120.852599,49.845025,-54.226900
121.627792,50.457018,-55.462893
122.402985,51.225431,-56.537989
123.178178,52.063516,-57.792695
123.953371,53.038964,-59.495478
124.728564,53.835343,-61.481111
125.503757,54.046713,-63.446390
126.278950,54.051043,-65.976909
127.054143,53.508205,-68.620962
127.829336,52.350560,-71.045823
128.604529,51.153225,-72.896379
129.379722,49.442511,-74.764598
130.154915,47.617495,-76.216611
130.930108,45.593850,-77.226468
131.705301,43.308151,-77.726910
132.480494,41.297161,-77.571545
133.255687,39.517932,-77.084365
134.030880,38.174789,-76.513590
134.806073,37.167599,-76.106500
135.581266,36.324047,-76.030841
136.356459,35.435370,-76.265431
137.131652,34.303636,-76.877303
137.906845,33.034535,-77.143559
138.682038,31.385604,-77.267876
139.457231,29.588409,-77.251014
140.232424,27.784407,-76.937567
141.007617,26.153834,-76.295590
141.782810,24.445804,-75.203039
142.558003,22.960563,-74.020482
143.333196,21.583966,-72.657461
144.108389,20.428763,-71.253240
144.883582,19.356822,-69.518314
145.658775,18.562990,-67.854346
146.433968,17.759897,-66.069992
147.209161,17.164991,-64.345432
147.984354,16.811229,-62.548122
148.759547,16.498689,-60.781529
149.534740,16.327116,-58.919260
150.309933,16.386408,-56.964809
151.085126,16.559210,-55.146102
151.860319,16.709965,-53.293624
152.635512,17.069312,-51.494437
153.410705,17.636106,-49.524338
154.185898,18.555380,-47.553675
154.961091,19.861494,-45.794686
155.736284,21.602217,-44.436093
156.511477,23.798700,-43.537377
157.286670,26.079487,-43.607354
158.061863,28.344626,-44.473824
158.837056,29.814113,-46.026276
159.612249,30.862960,-47.803893
160.387442,31.232646,-49.514260
161.162635,31.408454,-51.077955
161.937828,31.009244,-52.282315
162.713021,30.564303,-53.442192
163.488214,30.082458,-54.416514
164.263407,29.339462,-55.192629
165.038600,28.491127,-55.723162
165.813793,27.613212,-56.136037
166.588986,26.741768,-56.265488
167.364179,25.978396,-56.450990
168.139372,25.196388,-56.538397
168.914565,24.360619,-56.351625
169.689758,23.525487,-56.238992
170.464951,22.859324,-56.126647
171.240144,22.097643,-55.921692
172.015337,21.557213,-55.703918
172.790530,20.911417,-55.392473
173.565723,20.241467,-55.047701
174.340916,19.667283,-54.686424
175.116109,18.994174,-54.384188
175.891302,18.461273,-54.085131
176.666495,17.760435,-53.647604
177.441688,17.213463,-53.079491
178.216881,16.714689,-52.572684
178.992074,16.324560,-52.150283
179.767267,15.810519,-51.645491
180.542460,15.359777,-51.097043
181.317653,14.927536,-50.613330
182.092846,14.369205,-50.057797
182.868039,13.923399,-49.465897
183.643232,13.500986,-48.890860
184.418425,13.244025,-48.257569
185.193618,12.945985,-47.611169
185.968811,12.697918,-47.113558
186.744004,12.352378,-46.522860
187.519197,12.118140,-45.964434
188.294390,11.870872,-45.247048
189.069583,11.645726,-44.607786
189.844776,11.464614,-44.065663
190.619969,11.247507,-43.519616
191.395162,11.091410,-42.900564
192.170355,10.852026,-42.404130
192.945548,10.671441,-41.810976
193.720741,10.520873,-41.332678
194.495934,10.440071,-40.757932
195.271127,10.309785,-40.205146
196.046320,10.137895,-39.714578
196.821513,10.058887,-39.213102
197.596706,9.997376,-38.707690
198.371899,9.908145,-38.171910
199.147092,9.856152,-37.689203
199.922285,9.726051,-37.169394
200.697478,9.698981,-36.727519
201.472671,9.657230,-36.280226
202.247864,9.716250,-35.861653
203.023057,9.705616,-35.396415
203.798250,9.705915,-34.964589
204.573443,9.730384,-34.505118
205.348636,9.703441,-34.018428
206.123829,9.745973,-33.517719
206.899022,9.693678,-33.080419
207.674215,9.717484,-32.585562
208.449408,9.735093,-32.235619
209.224601,9.762803,-31.868932
210.000000,9.762803,-31.868932
