"Zplots Generated Data"
"Freq(MHz)","Rs","Xs"
135.581266,41.043567,-75.944162
136.356459,40.279598,-76.395883
137.131652,39.381209,-77.134804
137.906845,38.091915,-77.705165
138.682038,36.378637,-78.074524
139.457231,34.370952,-78.375939
140.232424,32.463038,-78.378816
141.007617,30.519684,-78.226095
141.782810,28.644812,-77.602025
142.558003,26.767412,-76.747259
143.333196,25.170434,-75.733679
144.108389,23.643631,-74.520274
144.883582,22.347681,-73.049441
145.658775,21.078194,-71.336782
146.433968,19.968929,-69.648842
147.209161,19.118012,-67.913531
147.984354,18.306174,-66.095685
148.759547,17.652507,-64.230594
149.534740,17.222910,-62.336952
150.309933,16.821072,-60.370409
151.085126,16.563838,-58.444740
151.860319,16.464566,-56.381866
152.635512,16.709632,-54.350694
153.410705,17.113145,-52.319687
154.185898,17.790829,-50.323014
154.961091,18.767924,-48.619282
155.736284,20.140985,-47.043896
156.511477,21.671873,-45.977661
157.286670,23.426850,-45.288354
158.061863,25.117057,-45.220859
158.837056,26.575259,-45.585161
159.612249,27.533123,-46.206498
160.387442,28.278402,-47.012400
161.162635,28.783915,-47.593021
161.937828,29.161876,-48.244226
162.713021,29.164523,-48.760694
163.488214,29.436577,-49.546361
164.263407,29.362833,-49.907354
165.038600,29.391738,-50.602132
165.813793,29.193755,-50.924900
166.588986,28.962671,-51.620284
167.364179,28.766367,-51.940195
168.139372,28.343326,-52.565627
168.914565,28.001818,-52.694916
169.689758,27.543214,-53.234868
170.464951,27.326156,-53.363205
171.240144,26.608005,-53.762554
172.015337,26.346839,-53.932154
172.790530,25.672899,-54.240938
173.565723,25.217758,-54.566509
174.340916,24.321189,-54.512072
175.116109,23.682435,-54.801716
175.891302,22.813739,-54.724930
176.666495,22.209055,-54.735447
177.441688,21.326053,-54.521315
178.216881,20.603964,-54.414460
178.992074,19.740543,-53.967179
179.767267,18.991720,-53.697698
180.542460,18.247991,-53.199535
181.317653,17.565207,-52.836327
182.092846,16.861452,-52.284429
182.868039,16.159678,-51.749158
183.643232,15.619410,-50.988886
184.418425,15.105329,-50.452496
185.193618,14.684237,-49.863634
185.968811,14.261807,-49.239153
186.744004,13.789843,-48.583508
187.519197,13.502157,-47.890113
188.294390,13.194788,-47.189028
189.069583,12.877426,-46.502601
189.844776,12.659292,-45.867522
190.619969,12.366932,-45.254424
191.395162,12.141661,-44.622567
192.170355,11.871389,-43.991175
192.945548,11.583261,-43.351624
193.720741,11.373954,-42.699000
194.495934,11.244996,-42.110456
195.271127,11.030646,-41.463622
196.046320,10.877657,-40.966604
196.821513,10.718599,-40.423864
197.596706,10.648041,-39.949596
198.371899,10.524597,-39.447794
199.147092,10.507521,-38.904723
199.922285,10.408182,-38.323301
200.697478,10.335640,-37.812450
201.472671,10.305433,-37.384589
202.247864,10.363308,-36.896022
203.023057,10.342070,-36.419578
203.798250,10.318438,-35.965675
204.573443,10.305927,-35.556012
205.348636,10.230418,-35.051586
206.123829,10.163391,-34.556036
206.899022,10.114168,-34.082023
207.674215,10.065871,-33.621782
208.449408,10.050806,-33.229104
209.224601,10.038044,-32.823898
210.000000,10.038044,-32.823898
