"Zplots Generated Data"
"Freq(MHz)","Rs","Xs"
132.480494,39.848714,-80.071592
133.255687,38.316770,-79.997842
134.030880,36.886176,-79.721380
134.806073,35.762172,-79.546793
135.581266,34.781185,-79.513730
136.356459,33.618150,-79.576771
137.131652,32.531469,-79.837268
137.906845,31.194961,-79.869623
138.682038,29.864183,-79.799635
139.457231,28.396910,-79.566323
140.232424,27.045989,-79.195284
141.007617,25.564930,-78.649719
141.782810,24.287699,-77.817329
142.558003,22.938705,-76.825050
143.333196,21.783417,-75.743167
144.108389,20.586201,-74.477506
144.883582,19.442422,-73.101687
145.658775,18.686173,-71.647807
146.433968,18.179542,-70.058046
147.209161,17.993268,-68.463175
147.984354,17.816585,-67.020270
148.759547,17.830244,-65.572781
149.534740,18.057310,-64.272374
150.309933,15.746930,-61.427105
151.085126,15.387295,-59.616858
151.860319,15.115441,-57.762463
152.635512,15.224506,-55.707793
153.410705,15.465364,-53.686488
154.185898,15.916613,-51.713561
154.961091,16.603513,-49.811276
155.736284,17.697017,-47.998527
156.511477,19.140478,-46.466114
157.286670,20.727995,-45.356912
158.061863,22.469097,-44.939250
158.837056,24.050952,-44.963787
159.612249,25.476974,-45.458245
160.387442,26.519260,-46.090641
161.162635,27.457639,-46.805350
161.937828,28.209824,-47.663411
162.713021,28.593246,-48.433418
163.488214,28.837202,-49.392272
164.263407,28.992679,-49.961867
165.038600,28.928148,-50.811603
165.813793,28.818921,-51.561170
166.588986,28.515331,-52.258475
167.364179,28.170719,-52.918906
168.139372,27.706535,-53.640404
168.914565,27.016276,-54.049516
169.689758,26.289811,-54.486359
170.464951,25.718472,-54.623606
171.240144,24.994325,-54.774778
172.015337,24.346613,-54.893197
172.790530,23.594340,-54.968998
173.565723,22.783636,-54.902198
174.340916,22.041752,-54.776283
175.116109,21.312859,-54.534409
175.891302,20.631938,-54.367501
176.666495,19.895908,-54.098334
177.441688,19.217699,-53.764034
178.216881,18.573615,-53.375382
178.992074,17.923095,-52.969355
179.767267,17.398410,-52.431501
180.542460,16.744773,-51.893156
181.317653,16.279811,-51.398934
182.092846,15.708586,-50.862450
182.868039,15.253421,-50.276673
183.643232,14.734332,-49.663573
184.418425,14.272848,-49.062526
185.193618,13.955167,-48.574481
185.968811,13.653747,-47.960117
186.744004,13.336526,-47.347783
187.519197,13.031960,-46.707463
188.294390,12.674832,-46.160115
189.069583,12.408084,-45.555891
189.844776,12.220328,-45.020320
190.619969,12.037090,-44.416473
191.395162,11.827184,-43.817801
192.170355,11.631158,-43.302275
192.945548,11.417885,-42.780984
193.720741,11.259804,-42.196791
194.495934,11.105809,-41.643867
195.271127,10.958073,-41.082981
196.046320,10.846555,-40.620293
196.821513,10.716921,-40.098667
197.596706,10.606804,-39.651935
198.371899,10.483267,-39.173734
199.147092,10.489330,-38.666367
199.922285,10.469125,-38.233413
200.697478,10.297161,-37.767460
201.472671,10.204474,-37.277306
202.247864,10.227798,-36.811915
203.023057,10.228720,-36.459691
203.798250,10.164279,-36.040407
204.573443,10.155514,-35.580621
205.348636,10.073756,-35.159446
206.123829,10.025316,-34.724460
206.899022,9.967344,-34.208709
207.674215,9.908745,-33.765050
208.449408,9.898543,-33.319224
209.224601,9.847994,-33.017970
210.000000,9.847994,-33.017970
