"Zplots Generated Data"
"Freq(MHz)","Rs","Xs"
185.193618,14.404592,-50.011417
185.968811,14.085318,-49.429215
186.744004,13.722028,-48.755966
187.519197,13.504675,-48.113695
188.294390,13.113951,-47.455327
189.069583,12.869316,-46.840269
189.844776,12.562113,-46.176142
190.619969,12.280902,-45.636426
191.395162,12.024744,-44.884085
192.170355,11.797384,-44.304707
192.945548,11.490222,-43.704044
193.720741,11.233730,-43.182427
194.495934,11.131724,-42.479761
195.271127,10.954270,-41.905832
196.046320,10.761487,-41.230257
196.821513,10.541207,-40.722413
197.596706,10.464641,-40.158393
198.371899,10.301138,-39.621531
199.147092,10.337303,-39.012163
199.922285,10.243260,-38.506467
200.697478,10.151741,-38.008805
201.472671,10.141733,-37.547600
202.247864,10.133519,-37.094987
203.023057,10.163679,-36.594047
203.798250,10.182540,-36.107323
204.573443,10.156002,-35.592202
205.348636,10.148959,-35.123936
206.123829,10.095351,-34.615462
206.899022,10.022282,-34.225552
207.674215,9.925387,-33.706592
208.449408,9.956500,-33.310749
209.224601,9.947961,-32.879537
210.000000,9.947961,-32.879537
