"Zplots Generated Data"
"Freq(MHz)","Rs","Xs"
144.883582,27.471976,-65.109108
145.658775,26.561480,-64.162928
146.433968,25.553100,-63.335875
147.209161,24.916639,-62.280240
147.984354,24.193825,-61.241032
148.759547,23.833381,-60.155717
149.534740,23.527935,-59.117243
150.309933,23.353063,-58.018667
151.085126,23.200980,-57.051299
151.860319,23.059677,-56.159795
152.635512,23.160273,-55.190355
153.410705,23.263973,-54.304294
154.185898,23.361695,-53.555666
154.961091,23.506644,-52.991198
155.736284,23.734512,-52.425323
156.511477,23.767406,-51.849720
157.286670,23.963099,-51.526156
158.061863,24.065659,-51.008281
158.837056,24.055612,-50.829074
159.612249,24.266273,-50.506920
160.387442,24.231267,-50.261352
161.162635,24.577949,-49.969902
161.937828,24.558602,-49.685033
162.713021,24.813760,-49.573430
163.488214,24.641564,-49.634572
164.263407,24.900210,-49.695662
165.038600,24.757778,-49.773502
165.813793,24.731244,-49.971328
166.588986,24.492127,-49.882807
167.364179,24.316581,-50.163250
168.139372,24.113303,-50.159719
168.914565,23.723891,-50.288287
169.689758,23.543699,-50.191830
170.464951,23.157217,-50.222093
171.240144,22.820508,-50.035427
172.015337,22.389029,-50.158137
172.790530,22.125659,-50.006139
173.565723,21.615473,-49.904298
174.340916,21.333430,-49.642390
175.116109,20.905757,-49.535748
175.891302,20.651455,-49.469511
176.666495,20.218687,-49.202716
177.441688,19.853132,-49.098771
178.216881,19.476351,-48.825588
178.992074,19.108519,-48.740918
179.767267,18.686596,-48.395892
180.542460,18.185668,-48.160210
181.317653,17.622816,-47.712640
182.092846,17.042152,-47.460951
182.868039,16.613290,-46.954945
183.643232,16.057480,-46.506732
184.418425,15.581256,-45.988952
185.193618,15.123988,-45.501576
185.968811,14.778459,-44.927856
186.744004,14.402205,-44.348522
187.519197,14.071224,-43.799555
188.294390,13.721123,-43.313626
189.069583,13.463422,-42.808997
189.844776,13.174941,-42.335166
190.619969,13.023431,-41.791929
191.395162,12.788946,-41.290186
192.170355,12.583441,-40.778384
192.945548,12.329957,-40.298940
193.720741,12.168276,-39.839553
194.495934,12.018985,-39.310844
195.271127,11.852401,-38.825357
196.046320,11.619484,-38.373557
196.821513,11.483736,-37.834656
197.596706,11.385380,-37.323033
198.371899,11.279315,-36.862523
199.147092,11.185208,-36.399378
199.922285,11.129953,-35.939837
200.697478,10.997074,-35.458173
201.472671,10.943001,-35.035541
202.247864,10.911327,-34.615299
203.023057,10.850230,-34.139370
203.798250,10.848157,-33.701738
204.573443,10.860205,-33.269949
205.348636,10.797213,-32.828641
206.123829,10.806481,-32.349778
206.899022,10.793538,-31.976742
207.674215,10.753977,-31.676592
208.449408,10.742823,-31.326631
209.224601,10.725149,-31.048090
210.000000,10.725149,-31.048090
