"Zplots Generated Data"
"Freq(MHz)","Rs","Xs"
120.852599,46.515726,-56.025333
121.627792,47.246407,-57.066947
122.402985,47.869518,-57.808271
123.178178,48.699374,-58.905795
123.953371,49.470955,-60.179522
124.728564,50.059309,-61.932606
125.503757,50.413394,-63.790251
126.278950,50.452256,-65.869540
127.054143,49.994496,-67.991467
127.829336,49.330034,-70.242874
128.604529,48.213522,-72.125289
129.379722,46.793866,-74.005993
130.154915,45.246877,-75.511476
130.930108,43.243670,-76.699161
131.705301,41.492574,-77.033815
132.480494,39.757530,-77.041479
133.255687,38.345511,-76.893627
134.030880,37.071847,-76.433693
134.806073,36.098084,-76.113031
135.581266,35.224318,-76.139021
136.356459,34.110109,-76.169729
137.131652,32.840473,-76.374361
137.906845,31.651527,-76.293292
138.682038,30.139942,-76.245009
139.457231,28.481185,-75.984854
140.232424,26.955717,-75.315042
141.007617,25.524860,-74.607904
141.782810,24.185502,-73.651128
142.558003,23.152927,-72.562421
143.333196,21.974211,-71.233180
144.108389,21.047284,-69.791089
144.883582,20.216352,-68.264912
145.658775,19.539045,-66.616936
146.433968,19.049847,-64.957728
147.209161,18.820206,-63.166027
147.984354,18.763491,-61.403484
148.759547,19.059267,-59.613344
149.534740,19.566667,-58.026340
150.309933,20.319679,-56.573969
151.085126,21.277020,-55.410751
151.860319,22.270321,-54.721954
152.635512,23.150054,-54.613558
153.410705,23.937560,-54.580056
154.185898,24.458672,-55.059501
154.961091,24.580550,-55.689461
155.736284,24.627164,-56.175541
156.511477,24.377824,-56.548506
157.286670,24.125126,-56.878987
158.061863,23.741202,-57.081677
158.837056,23.288107,-57.245052
159.612249,22.818658,-57.389226
160.387442,22.197157,-57.409763
161.162635,21.797967,-57.341417
161.937828,21.321925,-57.167004
162.713021,20.877025,-57.069758
163.488214,20.505356,-56.843790
164.263407,20.063474,-56.615305
165.038600,19.655937,-56.351302
165.813793,19.275314,-56.045557
166.588986,18.756468,-55.644032
167.364179,18.377925,-55.293777
168.139372,17.969782,-54.845291
168.914565,17.608686,-54.440967
169.689758,17.219098,-54.079555
170.464951,16.846789,-53.621486
171.240144,22.246718,-55.586245
172.015337,21.959191,-55.304439
172.790530,21.429184,-54.972952
173.565723,21.022074,-54.687063
174.340916,20.402810,-54.291053
175.116109,19.988480,-54.181319
175.891302,19.448287,-53.806973
176.666495,18.842645,-53.717606
177.441688,18.328667,-53.095476
178.216881,17.742831,-52.810084
178.992074,17.334774,-52.340230
179.767267,16.707473,-52.068204
180.542460,16.185987,-51.440496
181.317653,15.580521,-51.058987
182.092846,15.192732,-50.548532
182.868039,14.692572,-49.950668
183.643232,14.231775,-49.325368
184.418425,13.814918,-48.733802
185.193618,13.596329,-48.204811
185.968811,13.251980,-47.607521
186.744004,12.944609,-46.995984
187.519197,12.625425,-46.332257
188.294390,12.504086,-45.802058
189.069583,12.256496,-45.198242
189.844776,12.070639,-44.675657
190.619969,11.814714,-44.072891
191.395162,11.682256,-43.565909
192.170355,11.462885,-42.996015
192.945548,11.226461,-42.538646
193.720741,11.080113,-41.913503
194.495934,10.921867,-41.430685
195.271127,10.778132,-40.830139
196.046320,10.565037,-40.359495
196.821513,10.464777,-39.807640
197.596706,10.358494,-39.327285
198.371899,10.258285,-38.869588
199.147092,10.112042,-38.389274
199.922285,10.112091,-37.885489
200.697478,9.999133,-37.413414
201.472671,9.970670,-36.949050
202.247864,9.889235,-36.486841
203.023057,9.857374,-36.038388
203.798250,9.813005,-35.579506
204.573443,9.883857,-35.101629
205.348636,9.842795,-34.609962
206.123829,9.825754,-34.165935
206.899022,9.739270,-33.705140
207.674215,9.712305,-33.292657
208.449408,9.702236,-32.817299
209.224601,9.617150,-32.410812
210.000000,9.617150,-32.410812
